Nameservice Startzeit: 08.05 16:01:14,437| mit PID <0.81.0> registriert mit Namen nameservice.
lookup um 09.05 10:07:09,242| von <7437.61.0>:{1507,start@ralf-PC}.
lookup um 09.05 10:07:09,242| von <7437.61.0>:{1504,start@ralf-PC}.
lookup um 09.05 10:07:09,242| von <7437.61.0>:{1501,start@ralf-PC}.
multicast Vote 09.05 10:07:09,273| - 09.05 10:07:09,273| von <7439.91.0>:'1503' blockierend (ok).
multicast Vote 09.05 10:07:09,273| - 09.05 10:07:09,273| von <7439.86.0>:'1508' blockierend (ok).
multicast Vote 09.05 10:07:09,273| - 09.05 10:07:09,273| von <7439.88.0>:'1506' blockierend (ok).
multicast Vote 09.05 10:07:09,273| - 09.05 10:07:09,273| von <7439.92.0>:'1502' blockierend (ok).
multicast Vote 09.05 10:07:09,273| - 09.05 10:07:09,273| von <7439.89.0>:'1505' blockierend (ok).
multicast Vote 09.05 10:07:09,288| - 09.05 10:07:09,288| von <7439.85.0>:'1509' blockierend (ok).
multicast Vote 09.05 10:07:09,288| - 09.05 10:07:09,288| von <7439.87.0>:'1507' blockierend (ok).
multicast Vote 09.05 10:07:09,288| - 09.05 10:07:09,288| von <7439.90.0>:'1504' blockierend (ok).
multicast Vote 09.05 10:07:09,288| - 09.05 10:07:09,288| von <7439.93.0>:'1501' blockierend (ok).
reset um 09.05 10:10:23,635| von <7449.61.0>.
rebind um 09.05 10:10:34,399| von <7437.61.0>: {chef,chef@ralf-PC}.
lookup um 09.05 10:10:41,014| von <7439.61.0>:{chef,chef@ralf-PC}.
rebind um 09.05 10:10:42,028| von <7439.85.0>: {'1509',start@ralf-PC}.
lookup um 09.05 10:10:42,028| von <7439.85.0>:{chef,chef@ralf-PC}.
rebind um 09.05 10:10:42,043| von <7439.86.0>: {'1508',start@ralf-PC}.
rebind um 09.05 10:10:42,043| von <7439.87.0>: {'1507',start@ralf-PC}.
rebind um 09.05 10:10:42,043| von <7439.88.0>: {'1506',start@ralf-PC}.
rebind um 09.05 10:10:42,043| von <7439.89.0>: {'1505',start@ralf-PC}.
rebind um 09.05 10:10:42,043| von <7439.90.0>: {'1504',start@ralf-PC}.
rebind um 09.05 10:10:42,043| von <7439.91.0>: {'1503',start@ralf-PC}.
rebind um 09.05 10:10:42,043| von <7439.92.0>: {'1502',start@ralf-PC}.
rebind um 09.05 10:10:42,043| von <7439.93.0>: {'1501',start@ralf-PC}.
lookup um 09.05 10:10:42,043| von <7439.86.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:10:42,043| von <7439.87.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:10:42,043| von <7439.88.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:10:42,043| von <7439.89.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:10:42,043| von <7439.90.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:10:42,043| von <7439.91.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:10:42,059| von <7439.92.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:10:42,059| von <7439.93.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:10:45,850| von <7437.61.0>:{1503,start@ralf-PC}.
lookup um 09.05 10:10:45,850| von <7437.61.0>:{1508,start@ralf-PC}.
lookup um 09.05 10:10:45,850| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 10:10:45,850| von <7437.61.0>:{1502,start@ralf-PC}.
lookup um 09.05 10:10:45,866| von <7437.61.0>:{1505,start@ralf-PC}.
lookup um 09.05 10:10:45,866| von <7437.61.0>:{1509,start@ralf-PC}.
lookup um 09.05 10:10:45,866| von <7437.61.0>:{1507,start@ralf-PC}.
lookup um 09.05 10:10:45,866| von <7437.61.0>:{1504,start@ralf-PC}.
lookup um 09.05 10:10:45,881| von <7437.61.0>:{1501,start@ralf-PC}.
multicast Vote 09.05 10:10:45,897| - 09.05 10:10:45,897| von <7439.91.0>:'1503' blockierend (ok).
multicast Vote 09.05 10:10:45,897| - 09.05 10:10:45,897| von <7439.86.0>:'1508' blockierend (ok).
multicast Vote 09.05 10:10:45,897| - 09.05 10:10:45,897| von <7439.88.0>:'1506' blockierend (ok).
multicast Vote 09.05 10:10:45,912| - 09.05 10:10:45,912| von <7439.92.0>:'1502' blockierend (ok).
multicast Vote 09.05 10:10:45,912| - 09.05 10:10:45,912| von <7439.89.0>:'1505' blockierend (ok).
multicast Vote 09.05 10:10:45,912| - 09.05 10:10:45,912| von <7439.85.0>:'1509' blockierend (ok).
multicast Vote 09.05 10:10:45,912| - 09.05 10:10:45,912| von <7439.87.0>:'1507' blockierend (ok).
multicast Vote 09.05 10:10:45,928| - 09.05 10:10:45,928| von <7439.90.0>:'1504' blockierend (ok).
multicast Vote 09.05 10:10:45,928| - 09.05 10:10:45,928| von <7439.93.0>:'1501' blockierend (ok).
reset um 09.05 10:16:15,948| von <7449.163.0>.
rebind um 09.05 10:16:22,126| von <7437.61.0>: {chef,chef@ralf-PC}.
rebind um 09.05 10:16:27,197| von <7437.61.0>: {chef,chef@ralf-PC}.
lookup um 09.05 10:16:34,638| von <7439.61.0>:{chef,chef@ralf-PC}.
rebind um 09.05 10:16:35,668| von <7439.85.0>: {'1509',start@ralf-PC}.
rebind um 09.05 10:16:35,668| von <7439.86.0>: {'1508',start@ralf-PC}.
rebind um 09.05 10:16:35,668| von <7439.87.0>: {'1507',start@ralf-PC}.
rebind um 09.05 10:16:35,668| von <7439.88.0>: {'1506',start@ralf-PC}.
rebind um 09.05 10:16:35,668| von <7439.89.0>: {'1505',start@ralf-PC}.
rebind um 09.05 10:16:35,668| von <7439.90.0>: {'1504',start@ralf-PC}.
rebind um 09.05 10:16:35,668| von <7439.91.0>: {'1503',start@ralf-PC}.
rebind um 09.05 10:16:35,668| von <7439.92.0>: {'1502',start@ralf-PC}.
rebind um 09.05 10:16:35,668| von <7439.93.0>: {'1501',start@ralf-PC}.
lookup um 09.05 10:16:35,668| von <7439.85.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:16:35,668| von <7439.86.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:16:35,668| von <7439.87.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:16:35,668| von <7439.88.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:16:35,683| von <7439.89.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:16:35,683| von <7439.90.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:16:35,683| von <7439.91.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:16:35,683| von <7439.92.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:16:35,699| von <7439.93.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:16:39,443| von <7437.61.0>:{1503,start@ralf-PC}.
lookup um 09.05 10:16:39,443| von <7437.61.0>:{1508,start@ralf-PC}.
lookup um 09.05 10:16:39,443| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 10:16:39,443| von <7437.61.0>:{1502,start@ralf-PC}.
lookup um 09.05 10:16:39,443| von <7437.61.0>:{1505,start@ralf-PC}.
lookup um 09.05 10:16:39,443| von <7437.61.0>:{1509,start@ralf-PC}.
lookup um 09.05 10:16:39,458| von <7437.61.0>:{1507,start@ralf-PC}.
lookup um 09.05 10:16:39,458| von <7437.61.0>:{1504,start@ralf-PC}.
lookup um 09.05 10:16:39,458| von <7437.61.0>:{1501,start@ralf-PC}.
multicast Vote 09.05 10:16:39,490| - 09.05 10:16:39,490| von <7439.91.0>:'1503' blockierend (ok).
multicast Vote 09.05 10:16:39,490| - 09.05 10:16:39,490| von <7439.86.0>:'1508' blockierend (ok).
multicast Vote 09.05 10:16:39,490| - 09.05 10:16:39,490| von <7439.88.0>:'1506' blockierend (ok).
multicast Vote 09.05 10:16:39,490| - 09.05 10:16:39,490| von <7439.92.0>:'1502' blockierend (ok).
multicast Vote 09.05 10:16:39,490| - 09.05 10:16:39,490| von <7439.89.0>:'1505' blockierend (ok).
multicast Vote 09.05 10:16:39,505| - 09.05 10:16:39,505| von <7439.85.0>:'1509' blockierend (ok).
multicast Vote 09.05 10:16:39,505| - 09.05 10:16:39,505| von <7439.87.0>:'1507' blockierend (ok).
multicast Vote 09.05 10:16:39,505| - 09.05 10:16:39,505| von <7439.90.0>:'1504' blockierend (ok).
multicast Vote 09.05 10:16:39,521| - 09.05 10:16:39,521| von <7439.93.0>:'1501' blockierend (ok).
reset um 09.05 10:20:11,729| von <7449.163.0>.
rebind um 09.05 10:20:29,357| von <7437.61.0>: {chef,chef@ralf-PC}.
lookup um 09.05 10:20:34,037| von <7439.61.0>:{chef,chef@ralf-PC}.
rebind um 09.05 10:20:35,067| von <7439.85.0>: {'1509',start@ralf-PC}.
rebind um 09.05 10:20:35,067| von <7439.86.0>: {'1508',start@ralf-PC}.
rebind um 09.05 10:20:35,067| von <7439.87.0>: {'1507',start@ralf-PC}.
rebind um 09.05 10:20:35,067| von <7439.88.0>: {'1506',start@ralf-PC}.
rebind um 09.05 10:20:35,067| von <7439.89.0>: {'1505',start@ralf-PC}.
rebind um 09.05 10:20:35,067| von <7439.90.0>: {'1504',start@ralf-PC}.
rebind um 09.05 10:20:35,067| von <7439.91.0>: {'1503',start@ralf-PC}.
rebind um 09.05 10:20:35,067| von <7439.92.0>: {'1502',start@ralf-PC}.
rebind um 09.05 10:20:35,067| von <7439.93.0>: {'1501',start@ralf-PC}.
lookup um 09.05 10:20:35,067| von <7439.85.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:20:35,067| von <7439.86.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:20:35,067| von <7439.87.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:20:35,067| von <7439.88.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:20:35,067| von <7439.89.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:20:35,067| von <7439.90.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:20:35,082| von <7439.91.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:20:35,082| von <7439.92.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:20:35,082| von <7439.93.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:20:39,107| von <7437.61.0>:{1503,start@ralf-PC}.
lookup um 09.05 10:20:39,107| von <7437.61.0>:{1508,start@ralf-PC}.
lookup um 09.05 10:20:39,107| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 10:20:39,107| von <7437.61.0>:{1502,start@ralf-PC}.
lookup um 09.05 10:20:39,123| von <7437.61.0>:{1505,start@ralf-PC}.
lookup um 09.05 10:20:39,123| von <7437.61.0>:{1509,start@ralf-PC}.
lookup um 09.05 10:20:39,123| von <7437.61.0>:{1507,start@ralf-PC}.
lookup um 09.05 10:20:39,123| von <7437.61.0>:{1504,start@ralf-PC}.
lookup um 09.05 10:20:39,123| von <7437.61.0>:{1501,start@ralf-PC}.
multicast Vote 09.05 10:20:39,154| - 09.05 10:20:39,154| von <7439.91.0>:'1503' blockierend (ok).
multicast Vote 09.05 10:20:39,154| - 09.05 10:20:39,154| von <7439.86.0>:'1508' blockierend (ok).
multicast Vote 09.05 10:20:39,154| - 09.05 10:20:39,154| von <7439.88.0>:'1506' blockierend (ok).
multicast Vote 09.05 10:20:39,170| - 09.05 10:20:39,170| von <7439.92.0>:'1502' blockierend (ok).
multicast Vote 09.05 10:20:39,170| - 09.05 10:20:39,170| von <7439.89.0>:'1505' blockierend (ok).
multicast Vote 09.05 10:20:39,170| - 09.05 10:20:39,170| von <7439.85.0>:'1509' blockierend (ok).
multicast Vote 09.05 10:20:39,170| - 09.05 10:20:39,170| von <7439.87.0>:'1507' blockierend (ok).
multicast Vote 09.05 10:20:39,170| - 09.05 10:20:39,170| von <7439.90.0>:'1504' blockierend (ok).
multicast Vote 09.05 10:20:39,170| - 09.05 10:20:39,170| von <7439.93.0>:'1501' blockierend (ok).
lookup um 09.05 10:20:47,952| von <7437.61.0>:{1501,start@ralf-PC}.
lookup um 09.05 10:20:47,952| von <7437.61.0>:{1503,start@ralf-PC}.
lookup um 09.05 10:20:47,952| von <7437.61.0>:{1508,start@ralf-PC}.
lookup um 09.05 10:20:47,968| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 10:20:47,968| von <7437.61.0>:{1502,start@ralf-PC}.
lookup um 09.05 10:20:47,968| von <7437.61.0>:{1505,start@ralf-PC}.
lookup um 09.05 10:20:47,968| von <7437.61.0>:{1509,start@ralf-PC}.
lookup um 09.05 10:20:47,968| von <7437.61.0>:{1507,start@ralf-PC}.
lookup um 09.05 10:20:47,968| von <7437.61.0>:{1504,start@ralf-PC}.
lookup um 09.05 10:20:47,984| von <7437.61.0>:{1506,start@ralf-PC}.
reset um 09.05 10:24:16,231| von <7449.163.0>.
rebind um 09.05 10:24:23,470| von <7437.61.0>: {chef,chef@ralf-PC}.
lookup um 09.05 10:24:28,368| von <7439.61.0>:{chef,chef@ralf-PC}.
rebind um 09.05 10:24:29,398| von <7439.85.0>: {'1509',start@ralf-PC}.
rebind um 09.05 10:24:29,398| von <7439.86.0>: {'1508',start@ralf-PC}.
rebind um 09.05 10:24:29,398| von <7439.87.0>: {'1507',start@ralf-PC}.
rebind um 09.05 10:24:29,398| von <7439.88.0>: {'1506',start@ralf-PC}.
rebind um 09.05 10:24:29,398| von <7439.89.0>: {'1505',start@ralf-PC}.
rebind um 09.05 10:24:29,398| von <7439.90.0>: {'1504',start@ralf-PC}.
rebind um 09.05 10:24:29,398| von <7439.91.0>: {'1503',start@ralf-PC}.
rebind um 09.05 10:24:29,398| von <7439.92.0>: {'1502',start@ralf-PC}.
lookup um 09.05 10:24:29,398| von <7439.85.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:24:29,398| von <7439.86.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:24:29,398| von <7439.87.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:24:29,398| von <7439.88.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:24:29,398| von <7439.89.0>:{chef,chef@ralf-PC}.
rebind um 09.05 10:24:29,413| von <7439.93.0>: {'1501',start@ralf-PC}.
lookup um 09.05 10:24:29,413| von <7439.90.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:24:29,413| von <7439.91.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:24:29,413| von <7439.92.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:24:29,413| von <7439.93.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:24:30,693| von <7437.61.0>:{1503,start@ralf-PC}.
lookup um 09.05 10:24:30,708| von <7437.61.0>:{1508,start@ralf-PC}.
lookup um 09.05 10:24:30,708| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 10:24:30,708| von <7437.61.0>:{1502,start@ralf-PC}.
lookup um 09.05 10:24:30,708| von <7437.61.0>:{1505,start@ralf-PC}.
lookup um 09.05 10:24:30,708| von <7437.61.0>:{1509,start@ralf-PC}.
lookup um 09.05 10:24:30,724| von <7437.61.0>:{1507,start@ralf-PC}.
lookup um 09.05 10:24:30,724| von <7437.61.0>:{1504,start@ralf-PC}.
lookup um 09.05 10:24:30,724| von <7437.61.0>:{1501,start@ralf-PC}.
multicast Vote 09.05 10:24:30,739| - 09.05 10:24:30,739| von <7439.91.0>:'1503' blockierend (ok).
multicast Vote 09.05 10:24:30,755| - 09.05 10:24:30,755| von <7439.86.0>:'1508' blockierend (ok).
multicast Vote 09.05 10:24:30,755| - 09.05 10:24:30,755| von <7439.88.0>:'1506' blockierend (ok).
multicast Vote 09.05 10:24:30,755| - 09.05 10:24:30,755| von <7439.92.0>:'1502' blockierend (ok).
multicast Vote 09.05 10:24:30,755| - 09.05 10:24:30,755| von <7439.89.0>:'1505' blockierend (ok).
multicast Vote 09.05 10:24:30,771| - 09.05 10:24:30,771| von <7439.85.0>:'1509' blockierend (ok).
multicast Vote 09.05 10:24:30,771| - 09.05 10:24:30,771| von <7439.87.0>:'1507' blockierend (ok).
multicast Vote 09.05 10:24:30,771| - 09.05 10:24:30,771| von <7439.90.0>:'1504' blockierend (ok).
multicast Vote 09.05 10:24:30,771| - 09.05 10:24:30,771| von <7439.93.0>:'1501' blockierend (ok).
lookup um 09.05 10:24:32,487| von <7437.61.0>:{1501,start@ralf-PC}.
lookup um 09.05 10:24:32,487| von <7437.61.0>:{1503,start@ralf-PC}.
lookup um 09.05 10:24:32,487| von <7437.61.0>:{1508,start@ralf-PC}.
lookup um 09.05 10:24:32,487| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 10:24:32,502| von <7437.61.0>:{1502,start@ralf-PC}.
lookup um 09.05 10:24:32,502| von <7437.61.0>:{1505,start@ralf-PC}.
lookup um 09.05 10:24:32,502| von <7437.61.0>:{1509,start@ralf-PC}.
lookup um 09.05 10:24:32,502| von <7437.61.0>:{1507,start@ralf-PC}.
lookup um 09.05 10:24:32,502| von <7437.61.0>:{1504,start@ralf-PC}.
lookup um 09.05 10:24:32,518| von <7437.61.0>:{1506,start@ralf-PC}.
reset um 09.05 10:26:05,416| von <7449.163.0>.
rebind um 09.05 10:26:11,953| von <7437.61.0>: {chef,chef@ralf-PC}.
lookup um 09.05 10:26:15,946| von <7439.61.0>:{chef,chef@ralf-PC}.
rebind um 09.05 10:26:16,976| von <7439.85.0>: {'1509',start@ralf-PC}.
rebind um 09.05 10:26:16,976| von <7439.86.0>: {'1508',start@ralf-PC}.
rebind um 09.05 10:26:16,976| von <7439.87.0>: {'1507',start@ralf-PC}.
rebind um 09.05 10:26:16,976| von <7439.88.0>: {'1506',start@ralf-PC}.
rebind um 09.05 10:26:16,976| von <7439.89.0>: {'1505',start@ralf-PC}.
rebind um 09.05 10:26:16,976| von <7439.90.0>: {'1504',start@ralf-PC}.
rebind um 09.05 10:26:16,976| von <7439.91.0>: {'1503',start@ralf-PC}.
rebind um 09.05 10:26:16,976| von <7439.92.0>: {'1502',start@ralf-PC}.
rebind um 09.05 10:26:16,976| von <7439.93.0>: {'1501',start@ralf-PC}.
lookup um 09.05 10:26:16,976| von <7439.85.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:26:16,976| von <7439.86.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:26:16,976| von <7439.87.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:26:16,976| von <7439.88.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:26:16,976| von <7439.89.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:26:16,976| von <7439.90.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:26:16,992| von <7439.91.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:26:16,992| von <7439.92.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:26:16,992| von <7439.93.0>:{chef,chef@ralf-PC}.
lookup um 09.05 10:26:18,676| von <7437.61.0>:{1503,start@ralf-PC}.
lookup um 09.05 10:26:18,676| von <7437.61.0>:{1508,start@ralf-PC}.
lookup um 09.05 10:26:18,676| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 10:26:18,692| von <7437.61.0>:{1502,start@ralf-PC}.
lookup um 09.05 10:26:18,692| von <7437.61.0>:{1505,start@ralf-PC}.
lookup um 09.05 10:26:18,692| von <7437.61.0>:{1509,start@ralf-PC}.
lookup um 09.05 10:26:18,692| von <7437.61.0>:{1507,start@ralf-PC}.
lookup um 09.05 10:26:18,692| von <7437.61.0>:{1504,start@ralf-PC}.
lookup um 09.05 10:26:18,692| von <7437.61.0>:{1501,start@ralf-PC}.
multicast Vote 09.05 10:26:18,723| - 09.05 10:26:18,723| von <7439.91.0>:'1503' blockierend (ok).
multicast Vote 09.05 10:26:18,723| - 09.05 10:26:18,723| von <7439.86.0>:'1508' blockierend (ok).
multicast Vote 09.05 10:26:18,739| - 09.05 10:26:18,739| von <7439.88.0>:'1506' blockierend (ok).
multicast Vote 09.05 10:26:18,739| - 09.05 10:26:18,739| von <7439.90.0>:'1504' blockierend (ok).
multicast Vote 09.05 10:26:18,739| - 09.05 10:26:18,739| von <7439.92.0>:'1502' blockierend (ok).
multicast Vote 09.05 10:26:18,739| - 09.05 10:26:18,739| von <7439.89.0>:'1505' blockierend (ok).
multicast Vote 09.05 10:26:18,739| - 09.05 10:26:18,739| von <7439.85.0>:'1509' blockierend (ok).
multicast Vote 09.05 10:26:18,739| - 09.05 10:26:18,739| von <7439.87.0>:'1507' blockierend (ok).
multicast Vote 09.05 10:26:18,739| - 09.05 10:26:18,739| von <7439.93.0>:'1501' blockierend (ok).
lookup um 09.05 10:26:20,127| von <7437.61.0>:{1501,start@ralf-PC}.
lookup um 09.05 10:26:20,127| von <7437.61.0>:{1503,start@ralf-PC}.
lookup um 09.05 10:26:20,127| von <7437.61.0>:{1508,start@ralf-PC}.
lookup um 09.05 10:26:20,127| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 10:26:20,143| von <7437.61.0>:{1502,start@ralf-PC}.
lookup um 09.05 10:26:20,143| von <7437.61.0>:{1505,start@ralf-PC}.
lookup um 09.05 10:26:20,143| von <7437.61.0>:{1509,start@ralf-PC}.
lookup um 09.05 10:26:20,143| von <7437.61.0>:{1507,start@ralf-PC}.
lookup um 09.05 10:26:20,143| von <7437.61.0>:{1504,start@ralf-PC}.
lookup um 09.05 10:26:20,158| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 10:26:20,158| von <7437.61.0>:{1505,start@ralf-PC}.
multicast Vote 09.05 10:26:20,221| - 09.05 10:26:20,221| von <7439.88.0>:'1506' blockierend (ok).
multicast Vote 09.05 10:26:20,221| - 09.05 10:26:20,221| von <7439.89.0>:'1505' blockierend (ok).
Nameservice Startzeit: 09.05 12:45:21,950| mit PID <0.63.0> registriert mit Namen nameservice.
rebind um 09.05 12:46:13,524| von <7437.61.0>: {chef,chef@ralf-PC}.
lookup um 09.05 12:46:39,342| von <7439.61.0>:{chef,chef@ralf-PC}.
rebind um 09.05 12:46:40,371| von <7439.80.0>: {'1509',start@ralf-PC}.
rebind um 09.05 12:46:40,371| von <7439.81.0>: {'1508',start@ralf-PC}.
lookup um 09.05 12:46:40,371| von <7439.80.0>:{chef,chef@ralf-PC}.
lookup um 09.05 12:46:40,371| von <7439.81.0>:{chef,chef@ralf-PC}.
rebind um 09.05 12:46:40,387| von <7439.82.0>: {'1507',start@ralf-PC}.
rebind um 09.05 12:46:40,387| von <7439.83.0>: {'1506',start@ralf-PC}.
rebind um 09.05 12:46:40,387| von <7439.84.0>: {'1505',start@ralf-PC}.
rebind um 09.05 12:46:40,387| von <7439.85.0>: {'1504',start@ralf-PC}.
rebind um 09.05 12:46:40,387| von <7439.86.0>: {'1503',start@ralf-PC}.
rebind um 09.05 12:46:40,387| von <7439.87.0>: {'1502',start@ralf-PC}.
rebind um 09.05 12:46:40,387| von <7439.88.0>: {'1501',start@ralf-PC}.
lookup um 09.05 12:46:40,402| von <7439.82.0>:{chef,chef@ralf-PC}.
lookup um 09.05 12:46:40,402| von <7439.83.0>:{chef,chef@ralf-PC}.
lookup um 09.05 12:46:40,417| von <7439.84.0>:{chef,chef@ralf-PC}.
lookup um 09.05 12:46:40,417| von <7439.85.0>:{chef,chef@ralf-PC}.
lookup um 09.05 12:46:40,433| von <7439.86.0>:{chef,chef@ralf-PC}.
lookup um 09.05 12:46:40,433| von <7439.87.0>:{chef,chef@ralf-PC}.
lookup um 09.05 12:46:40,433| von <7439.88.0>:{chef,chef@ralf-PC}.
lookup um 09.05 12:47:41,773| von <7437.61.0>:{1503,start@ralf-PC}.
lookup um 09.05 12:47:41,773| von <7437.61.0>:{1508,start@ralf-PC}.
lookup um 09.05 12:47:41,773| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 12:47:41,789| von <7437.61.0>:{1502,start@ralf-PC}.
lookup um 09.05 12:47:41,789| von <7437.61.0>:{1505,start@ralf-PC}.
lookup um 09.05 12:47:41,804| von <7437.61.0>:{1509,start@ralf-PC}.
lookup um 09.05 12:47:41,819| von <7437.61.0>:{1507,start@ralf-PC}.
lookup um 09.05 12:47:41,819| von <7437.61.0>:{1504,start@ralf-PC}.
lookup um 09.05 12:47:41,835| von <7437.61.0>:{1501,start@ralf-PC}.
lookup um 09.05 12:47:49,371| von <7437.61.0>:{1501,start@ralf-PC}.
lookup um 09.05 12:47:49,371| von <7437.61.0>:{1503,start@ralf-PC}.
lookup um 09.05 12:47:49,386| von <7437.61.0>:{1508,start@ralf-PC}.
lookup um 09.05 12:47:49,386| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 12:47:49,402| von <7437.61.0>:{1502,start@ralf-PC}.
lookup um 09.05 12:47:49,417| von <7437.61.0>:{1505,start@ralf-PC}.
lookup um 09.05 12:47:49,417| von <7437.61.0>:{1509,start@ralf-PC}.
lookup um 09.05 12:47:49,433| von <7437.61.0>:{1507,start@ralf-PC}.
lookup um 09.05 12:47:49,433| von <7437.61.0>:{1504,start@ralf-PC}.
lookup um 09.05 12:47:49,449| von <7437.61.0>:{1506,start@ralf-PC}.
lookup um 09.05 12:47:49,449| von <7437.61.0>:{1505,start@ralf-PC}.
multicast Vote 09.05 12:48:23,784| - 09.05 12:48:23,784| von <7439.86.0>:'1503' blockierend (ok).
multicast Vote 09.05 12:48:23,784| - 09.05 12:48:23,784| von <7439.81.0>:'1508' blockierend (ok).
multicast Vote 09.05 12:48:23,800| - 09.05 12:48:23,800| von <7439.87.0>:'1502' blockierend (ok).
multicast Vote 09.05 12:48:23,800| - 09.05 12:48:23,800| von <7439.83.0>:'1506' blockierend (ok).
multicast Vote 09.05 12:48:23,815| - 09.05 12:48:23,815| von <7439.84.0>:'1505' blockierend (ok).
multicast Vote 09.05 12:48:23,831| - 09.05 12:48:23,831| von <7439.80.0>:'1509' blockierend (ok).
multicast Vote 09.05 12:48:23,831| - 09.05 12:48:23,831| von <7439.82.0>:'1507' blockierend (ok).
multicast Vote 09.05 12:48:23,847| - 09.05 12:48:23,847| von <7439.88.0>:'1501' blockierend (ok).
multicast Vote 09.05 12:48:23,847| - 09.05 12:48:23,847| von <7439.85.0>:'1504' blockierend (ok).
multicast Vote 09.05 12:48:33,472| - 09.05 12:48:33,472| von <7439.83.0>:'1506' blockierend (ok).
multicast Vote 09.05 12:48:33,472| - 09.05 12:48:33,472| von <7439.84.0>:'1505' blockierend (ok).
multicast Vote 09.05 12:48:35,484| - 09.05 12:48:35,484| von <7439.81.0>:'1508' blockierend (ok).
multicast Vote 09.05 12:48:35,484| - 09.05 12:48:35,484| von <7439.87.0>:'1502' blockierend (ok).
multicast Vote 09.05 12:48:35,484| - 09.05 12:48:35,484| von <7439.80.0>:'1509' blockierend (ok).
multicast Vote 09.05 12:48:37,496| - 09.05 12:48:37,496| von <7439.86.0>:'1503' blockierend (ok).
multicast Vote 09.05 12:48:37,496| - 09.05 12:48:37,496| von <7439.83.0>:'1506' blockierend (ok).
multicast Vote 09.05 12:48:37,496| - 09.05 12:48:37,496| von <7439.84.0>:'1505' blockierend (ok).
multicast Vote 09.05 12:48:37,496| - 09.05 12:48:37,496| von <7439.82.0>:'1507' blockierend (ok).
multicast Vote 09.05 12:48:37,496| - 09.05 12:48:37,496| von <7439.87.0>:'1502' blockierend (ok).
multicast Vote 09.05 12:48:39,508| - 09.05 12:48:39,508| von <7439.83.0>:'1506' blockierend (ok).
multicast Vote 09.05 12:48:39,508| - 09.05 12:48:39,508| von <7439.88.0>:'1501' blockierend (ok).
multicast Vote 09.05 12:48:39,508| - 09.05 12:48:39,508| von <7439.80.0>:'1509' blockierend (ok).
